GlobSig	CER6_p	CER7ab	R_CERCR2_p	CER9_v	CER6_a	L_CERCR2_a	CER9_d	CER9_m	CER7b_m	L_CERCR2_p	CER7b_l	N	CERCR1	CER6_d	CER5	R_CERCR2_a	POsul_d	POsul_v	VMPFcor_p	R_MTgyr_a	L_ANGgyr	L_MTgyr_p	L_MTgyr_a	DMPFC_ar	L_SFsul_a	DMPFcor_ac	PCcor	POsul	L_IPlob	PGACcor	VMPFcor_a	PRC_d	SFgyr_ad	L_IPlob	R_ANGgyr	PRC_v	R_MTgyr_p	PRC_d	R_MFgyr_a	L_DVIS_v	SPlob	R_VLPFcor	FUSgyr_vl	R_IFsul	FP	R_DVIS_v	L_FP_l	SPlob	L_MFgyr_pc	L_VLPFcor	OCCTgyr_l	ACcor_d	L_MFgyr_pr	R_MFgyr_p	R_IPsul	L_IFsul	DVIS_s	FUSgyr_dl	R_SFsul	R_IPlob	R_FP_l	R_PORB	DMPFcor_p	L_IPsul	L_MFgyr_a	DVIS_vl	CAUDNH_NACC	COLsul	LORBgyr	ITgyr	STgyr_a	MORBgyr	PINS_v	TP	HIPP	AMY	PIsul	CERVM	L_MOTnet_dl	MOTnet_am	R_MOTnet_dl	MOTnet_m	MOTnet_ml	MOTnet_vl	MOTnet_l	l_PCsul	CNGsul_p	PUT_p	AINS_pd	CAUDN_d	AINS_v	FEF	PCsul_d	IMsul	STgyr_p	CAUDN_v	PUT_a	HSgyr	PSMcor_p	PSMcor_a	SMgyr	THAL_d	THAL_v	R_PCsul	PINS_d	STgyr_m	PCcor	AINS_ad	CAUDN	PVISnet_l	MDVISnet_p	MDVISnet_a	LVISnet_vp	MVISnet_p	MVISnet_av	LVISnet_p	PVISnet_dm	PVISnet_vm	MVISnet_ad	VVISnet_l	LVISnet_DP	VVISnet_m
1.0163798581534869	-6.799023018855798	-4.398388592425633	-2.4549146236878046	-16.43082891191755	0.211047140664965	0.21906873631098914	-3.0637322768431017	1.6653641056224793	-13.659037934409248	-5.897697432631893	3.783552050590515	-2.3541410625209562	-1.6424276970955634	-5.491488608715978	-6.2273495267262335	1.1437209865229356	5.154387055246141	-3.871139223338105	1.9176642570020146	1.5982049968488532	1.2931683861783572	2.869479075229416	0.5884757913886551	1.04922072323901	3.781812141212274	1.2951439059307348	7.546899646384985	-3.2516230350351276	5.785236504115164	0.021308420865532748	3.9576287205761287	1.852017680532299	2.3960938585814144	5.241837473780718	-1.37862974691627	4.2524652774885014	0.7818532578379221	-0.27341345907328374	2.1024235937473	4.992841957001171	1.8893419964854936	1.2131106269569734	-1.3710281088487388	0.886800949772199	2.236479218963717	8.191598260250991	5.828628601866533	0.054598554898545426	5.392984902165059	0.26928793748929386	1.6322037676421275	-1.1317543075309964	4.95071596237269	3.997488284376606	10.460436749682632	3.208974505073849	5.1836496060186965	-0.14929090994219799	3.6771974050336413	5.323747767181493	1.3044876399670393	2.7603278109474045	4.287100382248297	8.95948707973474	2.1854634062702685	1.2132608071640805	0.7463636275803306	1.1472646932926822	3.929025362507346	3.2303710594904085	2.479177610096285	2.481762585467994	-0.6564367694476627	2.7617480200256037	-0.6163824367466155	-0.5916809127111697	0.015822273397230004	-0.5956883012202748	2.0390602908235915	2.604876989379842	-0.43821501365518045	3.036399879098191	0.30109433263357055	-1.4513943041620265	2.845106065647785	2.584522468727772	-0.4127934720136423	0.3501848880851629	-0.1377584802592459	1.891333221011803	-0.92826162208253	0.8693517351235147	2.201538978541891	2.849663485237147	-0.24356432783353174	0.363219254318325	1.2045085288584232	-1.3677648902138073	2.6774158287283276	1.0867386806882846	1.8331191380167515	-0.5211472094806626	0.1892416521000701	3.4913315949894543	-2.1646759396980677	0.16513561280329286	7.74432351963039	1.722263446229905	-0.514424556831144	-3.724607595599304	3.2420899954124267	3.9286785972531604	-1.0202536585912183	3.6446245799671453	5.300441603384801	-0.0965594864044434	0.09155169697744506	-3.865681914404196	-0.6760640968807424	-5.002987721117575	1.4618125317051358	1.9927965086431076
4.482232965070154	5.600555072750962	-0.555127958993654	6.285359062165887	-5.253588608333042	2.248522210723809	3.1403312815708064	3.772936444039698	5.740038504946732	-9.75012837515937	3.705878551395255	-16.995908737182617	8.029483243957296	6.621383021282601	-1.380400636874967	-1.781268022973184	6.348281148342869	13.927202592354895	2.785532485926524	1.6007197736143377	4.953635757971628	7.265719128997771	8.14972239532896	4.149983197213169	1.1722423333897074	4.742600369888953	0.7810000807057595	11.037050428321061	3.038623237163548	9.169565025568009	-0.5893309647147369	8.844453146321731	8.899744479053576	3.7660466356715863	5.69886426275541	3.4829958031034987	6.639460870671034	4.791093963070785	3.592172875404386	3.366522507581687	7.752218870562501	6.307616569977476	3.880659996966521	0.11943679479594083	-0.4720235631863276	5.07199506311998	10.608491280309934	10.379704330795708	8.723212986762794	11.964130119260016	3.9692774422111965	4.032641871673006	0.15785521751372364	9.413278994295332	5.671222627198582	12.604756324521956	4.909174389529811	10.760425835238687	4.446834253001834	4.230930074783308	8.859923529036251	2.069446579531859	3.361789276188409	7.452211494648711	13.0849388943536	4.218805068831065	3.293822024353184	2.6920167324277235	4.140444498521383	6.095709920934077	4.66243371828872	5.830838924526411	3.7457642995501286	2.790945189278819	5.660497325409178	3.373713667444332	0.8771141136108088	3.0248674184243245	4.1202453356563	4.527963524803202	10.415001718010357	0.8492780243000273	6.266582755340358	4.0725131583415335	5.006582404345065	7.896855329592077	3.505784977427242	5.670845383695797	5.323708574193836	4.532706697522863	4.487476730046152	3.779330686299409	3.097841670489839	6.76571828832229	3.761138319148011	5.592110466452893	2.0287438088107383	3.120220189147136	3.3492224819560845	7.317178374671157	4.403199575756658	3.6070370420995284	0.24831765585910903	3.661858954945126	7.63872494417236	0.7324973804610116	5.533281065029219	9.53816679878193	3.8899973738750133	4.645141186766654	-0.21954547075270597	9.950692972748676	10.043223948538804	3.5614851539519	10.746802817760821	10.77875524737052	3.8914228562265634	3.4454313487665993	1.4802778166406099	7.42012712579125	-1.0256928161342642	6.3032048948757025	8.507389267811027
4.789423745098411	13.124679416940923	3.7072866230800345	10.472808230156735	1.105510643550328	1.9930014639511842	3.683374451089	5.769330818619993	5.034077041788016	-5.1987400849660235	10.282453140931292	-32.05807304382324	13.338637719511869	11.55637937974808	4.934607589400063	4.979755924694034	6.336499035861847	13.0940671723963	4.867135751992464	1.588870096757922	4.8924560261634635	8.250748366199351	9.105173540107595	5.384166656811518	-1.0017833118568047	0.8753547607635965	-1.5992657708314557	8.460961820069448	7.125692547411447	3.986363832652569	-0.4080214131772892	8.968993306247114	10.687775957669752	1.2162978425891935	1.3671647266009312	4.022379730521522	1.2303728477607638	4.65124474672843	5.420430315558068	1.8545951248942227	3.4999486445449293	6.447046646306595	2.506947810183733	1.784595570997479	-2.805895716721813	4.046416192831563	4.0365250197177875	8.296255762158836	12.859429352969494	10.966445462938783	4.863332276637592	3.2891842426646405	0.8319462354727617	7.313482228914896	2.249243882030213	6.943175344377436	2.789799814956593	10.246905223800326	3.8707501047695936	0.820432344835902	4.982513027379747	-0.14937228213227888	1.4341997645759696	5.222221209822183	7.466001008766089	2.5745911680407447	2.3216200129187725	3.2080786083248856	6.794196153768017	4.234666498427624	2.9770395363316005	5.0074208636931274	2.744118789967615	3.6993325135715733	5.353273961579009	4.921003233231426	2.23726001613596	2.4846513479163774	8.244344620851049	3.8141341149965498	12.229443319617435	0.19361509473284305	5.063531909579948	4.861046154372638	9.886538128514688	8.855999598742793	1.9900070979837674	9.776678024008211	7.223874472081661	8.719953786844583	2.63840434418506	6.03868899019215	2.1942971262392197	7.176951858475804	3.5857725729064276	8.60147446255874	2.304002148666601	3.003014129508451	6.081610282242298	8.156234324989306	3.9797069592959726	2.7431332497698504	0.40437093021341675	3.3360170504531346	7.918334559758576	4.230806644124881	7.333107650073038	4.650500414370184	5.3904947825790845	6.095811087204694	1.8798278534627062	10.576060384871212	10.182473815789743	5.449601597314821	8.651422095406486	12.082140087580948	4.385432609820213	3.3222836855266777	5.346911611902907	8.516678501054859	4.182210640520302	6.243089352872061	11.073257591527623
1.8457662053187156	9.712001660675334	5.926310759440467	6.592758878330949	-2.2117660215922763	-0.06545865862838218	0.280128822236928	1.9488916253602062	0.4651811737678722	-4.915929032696618	7.004841316846155	-33.923025131225586	9.950923876950165	9.97741362827369	10.216087669279013	7.747634091774872	1.6406441457519256	3.603574790370577	-0.5753732564626262	1.5133562871857917	0.5937177859356298	4.413473419389677	4.75605568732135	2.920532036767493	-4.154656550346582	-4.36140602140663	-4.948416405630394	0.8878379219473855	5.763813959371641	-5.129382591880858	0.14617040994247996	4.576308041985272	5.229463047396469	-3.658890585428563	-3.4299585523421756	-1.5919716771842438	-7.073120854847695	-0.6495976148951441	2.5790740777989347	-1.7155900382689688	-3.4357660822570324	2.2482496679749384	-2.2165988652083355	2.823727149151496	-4.2953886849929885	0.41871649239395486	-5.238610908032178	1.8633748762186062	9.531561085286567	4.388278060175222	2.5352215851169255	0.36978113647139826	0.8842310940692802	0.2802102525201109	-3.8844658011485906	-1.4364439902767059	-0.7142165655077102	4.302864351128258	-1.4549718184265061	-4.391772365759289	-3.4995077480274586	-2.797259639123924	-1.2947099796857275	-0.46716076561665915	-1.3629875754267566	-1.6035280387038093	-0.42854303786078013	1.6278157822941381	6.189280330206527	-0.14084887756767234	-0.5334284883762425	1.024805601549435	0.3786681432137107	2.0568481769068128	2.1628017334115444	2.6659266520202447	2.8774704806107496	-1.5440189314908104	8.530273648991919	1.0083343659408708	6.875252814210476	-1.8518687609251259	-0.04398953948974988	2.3841765453031316	10.10571247585711	5.531473211037419	-0.427309319915043	8.41854745703461	5.117287501967794	10.084355693796159	-3.4729348862496745	4.846950767899123	-1.1726423119980933	3.5626020287846525	1.9529395023365856	6.870433730876138	1.0253465200463932	0.9021530736018629	5.284089946548144	5.093376190359494	-0.39650804153869595	0.9621597649120703	0.17211736447361514	0.19402924052917878	4.8052253097349364	6.980277386425979	4.573544227233571	-2.451123266464524	6.128654502745326	1.4338325782204575	1.3162911708324643	5.095616520562096	5.010421767830849	3.7717219636154673	-2.0707512447857352	7.7677698994972815	1.4742931992579729	0.21522841726030623	5.142322211164901	0.17033257803473717	8.000309744299347	1.7515165988598829	8.746149131311821
-1.4397758044241806	0.3374654603631873	5.840890863054508	-0.801053067406928	-8.494955914361137	-1.2540942445078391	-4.433490906590744	-2.2970196451577873	-3.2038122866481187	-6.423001097308265	-3.1417840187038695	-26.146910667419434	2.1474102735970386	4.426894818508729	12.032456593463818	3.969971410331115	-2.922885424419734	-6.039307119592213	-9.220692560076714	0.5105482310573489	-4.474943536589397	0.5880243673429384	-0.8004002034819374	-1.1365623975625314	-5.636322516544875	-6.246777069127681	-6.944511096507054	-6.098664966457099	0.2895398714764107	-9.006997021585702	-0.10336372182520111	-0.7629774206737329	-3.1945540671100994	-6.544643447899759	-3.708333387478247	-8.55218481601025	-11.046654916175132	-6.2603549970782755	-3.664914347945216	-4.7821980844689715	-6.423774337396026	-2.423238577866608	-5.49218701523466	2.782705780003489	-3.5284042834076614	-2.159687852346506	-8.328812552158704	-3.0707891869940154	2.1639424170244417	-1.3535795412508065	-0.2837154894032412	-1.7843021643011046	0.7616346340010486	-5.086814656017426	-7.611911401718534	-5.552445255860847	-2.0386862700998183	-1.616814735424617	-5.749242122066952	-7.564995230323384	-8.94512350856108	-2.7768253619491143	-2.513862361770533	-4.553200020847169	-4.623653080343847	-4.97021559255673	-2.3891217600436763	-0.7514718362975136	1.3611943231010046	-3.181649075104401	-3.0292797972878582	-1.8821127500995405	-1.3135231666693246	0.3954683613146979	-1.2913892273632745	-0.9663256691617258	2.2787061262656825	-4.7496077576162	4.761278677339616	-1.10292449593544	-0.9150166180222592	-3.09509291162313	-5.511695933922873	-0.7401841221926887	6.273592582155691	1.08809972321861	-1.5617150150118742	1.9603751380886651	1.5466007508162485	8.312252939478752	-9.141664110441074	2.444339559303494	-3.9478979998046246	-0.5683635998579363	-0.832790650587569	2.580190799660692	-0.9161937664980175	-1.3120213419637259	2.541010295505325	0.966957338154316	-5.071373029657215	0.41918808558172116	-0.12884176568898362	-1.573190506044272	1.116433787045719	7.849458135120452	0.5274950147313239	-5.912178926562008	5.951474251247333	-5.999216704061197	0.17154501797789234	-0.6876785898918303	-0.2933117044353936	1.5305509616560604	-12.581897573478251	0.2902403273689213	-1.1069124140036413	-1.815094107426703	2.0812863049094	-10.50791891100697	9.206451728128231	-2.1405445401840235	4.10615287692501
-2.301264864980212	-5.205835086603959	5.024968664791133	-4.075757809586718	-9.384131925446647	0.044626375779919666	-6.055887763935422	-1.8531056631494451	-2.9543687900093323	-3.12836910949813	-10.583584307981212	-14.529489040374756	-2.78059394776754	0.10964633404469327	10.35154296397749	-2.2566409945375656	-3.356675094509548	-8.78585321220136	-13.827476241691329	-1.7056675643331742	-6.352410509175731	0.4347846717624874	-2.69869815511629	-3.3732256846042326	-4.2947967496297474	-3.775155853691888	-6.056649492086773	-7.5447240064589725	-5.324517455581882	-3.8729382817819715	-1.553233371202584	-3.774380470146779	-8.61856540828012	-4.985112976080374	0.7915067637755775	-10.926542516543257	-8.815427867801121	-6.59054462364492	-9.80884711622835	-5.366769701834546	-3.738126348267542	-3.8820566002138523	-3.5918714573368047	2.0168103636146437	-1.0736860842340523	-1.7788002556708993	-3.24805079784222	-3.1323232490219466	-3.343754449068516	-2.0745209202909005	-0.8236559062907916	-1.2803264124300575	0.40216377764705596	-4.094626500912838	-6.332765944072594	-2.943678162751659	-0.23710319858330947	-2.823892512698453	-4.2300254224166	-7.09855500549551	-7.173209160727299	0.027635996237055947	-1.4969705471225332	-3.9601962824688948	-0.3708339178927331	-5.258271564671061	-2.666112670893068	-2.1262850632180563	-4.833354930115528	-2.502940938295273	-2.8935087556882104	-0.9071435885040857	-1.1742170552942433	0.8419762367981646	-2.8085825494284657	-2.4004339648490887	0.4495974822147262	-3.353976116956849	0.16367631575517488	-1.1773469130350078	-5.503443834807029	-2.3008312546951664	-8.362685918555421	-1.9315251284507944	1.740305983105923	-1.2662823295452332	-0.6578672011417371	-5.4822408322211915	-0.41082112493631023	5.196630942309561	-9.829535246380612	1.597191511308701	-3.942697427490672	-2.1107559434572853	-3.8123127202333142	-0.5442406874539427	-2.616901553910354	-1.9940500733606956	0.4073810598403215	-1.3761459873362103	-6.418535388870509	1.3929344542120106	-0.5920828384666295	0.4710562647748235	-0.7871156461845091	6.506901340635996	-0.9790246637285124	-4.085207597205513	4.451793716241993	-10.446773671152645	1.2124415940147335	-1.2726758752206135	-1.5921200032995528	2.1336925653231082	-14.20924218526357	-5.553827334695788	-0.20663442038572752	0.36950634232589175	-0.257004910398742	-13.825868082447695	8.63087610812552	-1.4789049640216905	0.8816541225040475
-0.882350939968803	-3.313439413120872	4.450594590725125	-1.1777305425420193	-4.3932399068559915	2.187843293583858	-3.1627873287550985	2.1767088984035783	-0.954225077734379	6.203376750151317	-9.333816622871728	0.21297284960746765	-2.371794895898249	-0.776645266382089	6.854570885623494	-4.532250796318354	-0.41327796489428226	-5.688816491539802	-11.468526008364279	-3.996956558262854	-4.744157158422704	2.3093395649281505	-0.5468063658821242	-2.561542018331528	-1.6093464225266518	-0.30829918413876445	-3.1033017968112633	-3.923483534114779	-8.572972979450572	4.51298312895	-2.9476946906874044	-3.969070887410937	-9.057615493201107	-1.0000273627768932	5.341128485489495	-8.168883915689792	-5.0834430478302375	-1.5531996049988404	-13.290205626988303	-3.6726705881440087	0.17940517899114639	-2.0996492585441864	1.8338350175569456	1.468112561890145	1.041610638482703	-0.16357603172054055	3.411182735851425	-0.29675811521955947	-4.533919484758714	0.4973295295032962	0.7744767396222978	1.0275122931404774	-0.8269403831754613	1.08850483804579	-2.3470861702426626	2.498822191890369	2.30386190787643	0.08901527774690082	1.4867703268242067	-4.830557601585511	-1.7290418170576478	2.7319949116106392	0.5926446222107519	-0.4676618662603358	5.398683299969425	-3.015790859151585	-2.6189555062971137	-1.9939674750479304	-7.861121001606807	0.614094437336748	-1.0086110718011443	2.3897042289734056	0.1564888978478699	2.697969862920466	-2.3908275766709983	-0.9282969233343761	-1.6239016361845036	1.4135623868358762	-1.835565662632386	-0.363523154499683	-5.425750658233115	-0.600646201963665	-8.42186955198393	-1.1046699841399905	-0.6652415042363579	-1.1808731867956421	1.103515507756836	-9.404788121976683	-0.09746614483578893	2.8533272166376467	-5.534020918883195	2.6202136461483683	-1.8913702198318756	-1.2459207580424845	-5.8093316980552485	-1.0039800628959523	-3.6965530480461557	-1.2947367200956625	-0.33370197569578885	-1.4540155463870708	-4.500514614377713	2.436299501881912	-1.4791303053240463	3.9342926519331396	-0.8562710568871644	3.662999191501784	0.396401082062059	-0.44491301790664073	1.6754550434764952	-9.084996668141592	4.321324386422412	2.727397497699151	0.3379451178264718	5.239415825117583	-6.937323343048029	-6.325286209360877	3.1849893496586725	5.326381671492543	0.2163131347309381	-7.723960080398963	7.863080544391675	2.2086303944820944	1.0444122704510124
0.3587592723036212	0.3819915416993593	3.1826637040924384	2.1195117349828214	0.43345519474574495	1.9734184064215978	0.9967822427787478	4.053814270568115	-1.7819683774859605	13.714147163761986	-2.753921521738881	17.715479373931885	-0.9195072666011952	-0.8381150425756024	3.0463813360366556	-1.1370234354984146	1.6636343887956762	-3.2117874547101484	-5.88766022445634	-4.388356774399391	-2.693516746126846	1.6906779318392933	1.3949692248133942	-0.668362153523353	0.002604112348783372	0.45621609638931104	-0.5465147677787591	-0.4227474995536133	-9.98215037746274	7.177259317785501	-2.514498159700169	-2.968543675472165	-7.126796615310013	1.1667290891966093	5.252412558167795	-5.0194295355818745	-4.981599587806553	3.253907087244642	-13.65281768509014	-1.4246465644570967	0.5979485842835857	0.08050502635597945	5.413956272048064	1.8118308866300534	1.397879915614095	-0.2592293226526531	4.364641808642599	1.1220968639817686	-3.7788182495091602	1.5514672469540403	1.9972589844039508	2.7874053440494833	-3.014919956486056	3.840271692143546	0.017468230201724614	4.909107863903046	2.7594171382212718	2.568001955882324	5.204421897782324	-3.515396226921843	0.6464875638484955	2.763666122170691	2.226447591914586	1.5651700385033767	6.040592950662016	-0.3469354681764188	-3.569723599083273	-1.2069579271465232	-6.026551448233182	2.852533077892505	0.5810600976002022	4.138113710191364	1.251690018267304	3.254767142630096	-1.461736003101683	0.5408227419810432	-2.348445452350591	4.40237833410624	-1.215880579070041	-0.3652229759287327	-3.407717001247913	0.013278065024211343	-7.193869102430546	-0.0808792473504045	-0.7958200224162684	-0.701018455758612	2.1007706442502916	-8.308407619595528	0.7606188381331404	2.1070184175816418	-0.24991726186596044	3.3047748121220297	-0.17275295593674173	-0.39718958105891944	-5.977158131388326	-0.36208557185781154	-3.976799451414196	-0.5241127949427156	-0.8502583043078582	-0.7755776696005396	-2.4671031963283614	2.5258755346078696	-2.572850495422175	4.129299091414322	-0.6095301143342643	0.8675235640908044	1.6475149183088547	0.6845302174292636	-1.1756168725005267	-3.967317043516621	6.3606874369400535	5.580860077672243	1.6411923325362325	6.911175393209843	1.0328764161431645	-2.618167369890569	5.184566106246068	8.449901050669807	2.0050956880008055	0.15767593605396074	7.479638555223373	3.865671619837699	3.6265375262651687
-0.3032682279711352	-1.198980426579191	-0.028841375499158294	-0.7441582214611937	1.1399406024387904	-1.522550696079884	1.9378062276140091	0.27630191103175833	-6.686564443487964	10.203193869855669	1.0212953822864663	29.348103523254395	-3.574417092986321	-3.5505512804771384	-0.6444756709711833	3.1366869315841988	-0.10640136915183551	-4.9723078127360285	-2.670093546214048	-1.8398266271230457	-2.5350465247608427	-2.8315609210467603	-0.6565415939233693	-0.4135696984664259	-0.38005236692643213	-1.602187735701941	-0.2513613746148245	-1.3595710824994207	-10.693668589715797	1.5492127165850251	-0.0289353943128783	-2.202847588306282	-5.706906381858668	-0.42618459509010764	0.5697963321385001	-5.228881505607217	-7.887034811835103	2.7037318787168334	-11.2929245710016	-0.041559818367294915	-1.6789761793722089	0.5600564481905732	3.87060841825337	2.818401169627137	0.45100718567768733	-2.5403762386348405	-0.20395193127413352	-0.567654329810024	-4.1318128089561075	-1.0963770895554075	1.1689338482088514	2.6814688763973353	-4.794572388445299	0.21215988343788517	-0.9877196940366161	2.3748865830962376	0.9352913242632392	1.4403173712392647	3.1582029723600384	-3.792359965010768	-2.2620110136376304	0.5437199176708591	2.9209648801735715	-0.10058206927744633	1.340978286983703	1.4098939933973875	-4.623204942524165	-0.5032812023592979	-2.3382640374732797	2.340534190145018	0.8406806588315533	2.606324383978453	1.472349653536697	0.9621719960861794	-0.9671938685846014	-0.9174785443791077	-0.8770118717192894	2.0672525917424966	-1.16144304999085	-1.184843113685542	-2.2935509855383414	-0.760824392752938	-5.455641816670107	-0.07985973407010563	-0.3712457341318667	-1.3940179292014037	2.0232183133562405	-4.173955469433449	0.5253431223232874	2.555362867065734	2.394681185734372	1.6194203473832898	0.02850371042478058	-0.9208087716499964	-4.188637896571108	-0.5928218248701687	-3.1841380106306625	-0.3058479639098925	-2.0111034248272577	-0.6869890209815076	-2.655330216405841	2.408822575247869	-3.070974047904815	-0.5247508345826252	-0.9919658470898867	-0.2267012082749889	0.3492616495637821	-1.3536549404002072	-2.334965856361714	0.7215870303224843	4.775733413319972	3.0832305596361542	0.29154832319927815	4.134003690796074	2.145537391843566	1.8103970464374592	3.5433402305994277	6.929873199824776	1.9696092669589829	1.1373264099924991	6.6378094851136655	0.9477852768872095	5.8401652200099745
-1.9755972610971795	-7.9176674882570905	-4.311041612077403	-8.944233615817108	0.5249876294817243	-5.523434260410089	-1.2381956630519457	-6.46711843998249	-11.659716236605838	-3.8718695218364396	-1.8732852675020695	21.91106128692627	-9.799879460486475	-8.484253207141903	-4.12846188209951	2.3416222562667115	-4.410421046403211	-7.709866569460471	-2.934194457018748	2.5169601312520875	-3.325463060654846	-7.314828619524673	-5.520991645404138	-2.2574164115738466	-1.6670865445995509	-3.428146928646561	-1.9092056749003201	-5.74121970654402	-9.676154771882699	-6.275674900710583	2.624686730638109	-1.7015475273535352	-4.391989289724734	-3.599611494987123	-4.447898280142732	-6.957153005213101	-8.350432126308387	-2.351817919186967	-6.406032075782022	0.31895512549687693	-1.56988946084554	-0.009641519328393784	-0.6607920677042924	3.6057624334527043	-0.33832273020512527	-4.449057996847102	-3.5605737794522465	-3.1395660454397043	-5.158250345338909	-4.827548079192638	-0.5798443558611094	1.4248479581521296	-4.112709915338773	-6.940227819068564	-3.2431443584325352	-1.612308554591671	-0.8855796450356576	-1.89157514756768	-1.857185990109929	-3.9948424706826846	-6.20901529300084	-1.3913371151131897	3.114445549716647	-3.5496740100786406	-3.1612166913719517	2.3921493477963502	-3.453578738915222	0.3796116953197214	-1.245660556926102	0.2086500333559312	0.3769189881692377	-0.18983928905536898	1.2937545294495165	-2.614107211846612	-0.7031157393781405	-4.423574089148398	1.7426724457403733	-3.762482858410007	-4.040286700649743	-1.3188106826248955	-2.1203329601979	-1.1537745596521962	-2.7423385080991913	-0.4500482928114714	-0.6704403636431806	-2.5879027986968004	1.895399632366995	-0.16990426776155962	-0.5464473392520625	3.614883397300185	2.2691161394620143	-1.8962204627634034	-0.26400276678375784	-1.6561475274898112	-1.1858254042203709	-1.47366967052422	-1.3417220595239223	0.08651668569620918	-2.8286755710790557	-1.0581210551399682	-4.036146834965126	3.4569656349900293	-2.3192285960314596	-6.381458144131544	-1.3988694193766271	1.0075969903513655	-2.3805269924923778	-3.5378279612180594	-1.1539425034934823	2.5908459070718513	0.6811240104989985	-2.7263936789966126	-1.8400927915417848	-1.5251423664650514	-2.8853339676756455	3.6330589652061462	0.08301658670489605	2.6480274747791035	-0.9512251322477088	-4.83220949730812	4.306300165782224	-3.572892390807038	5.3826523917989855
