,GlobSig,CER6_p,CER7ab,R_CERCR2_p,CER9_v,CER6_a,L_CERCR2_a,CER9_d,CER9_m,CER7b_m,L_CERCR2_p,CER7b_l,N,CERCR1,CER6_d,CER5,R_CERCR2_a,POsul_d,POsul_v,VMPFcor_p,R_MTgyr_a,L_ANGgyr,L_MTgyr_p,L_MTgyr_a,DMPFC_ar,L_SFsul_a,DMPFcor_ac,PCcor,POsul,L_IPlob,PGACcor,VMPFcor_a,PRC_d,SFgyr_ad,L_IPlob.1,R_ANGgyr,PRC_v,R_MTgyr_p,PRC_d.1,R_MFgyr_a,L_DVIS_v,SPlob,R_VLPFcor,FUSgyr_vl,R_IFsul,FP,R_DVIS_v,L_FP_l,SPlob.1,L_MFgyr_pc,L_VLPFcor,OCCTgyr_l,ACcor_d,L_MFgyr_pr,R_MFgyr_p,R_IPsul,L_IFsul,DVIS_s,FUSgyr_dl,R_SFsul,R_IPlob,R_FP_l,R_PORB,DMPFcor_p,L_IPsul,L_MFgyr_a,DVIS_vl,CAUDNH_NACC,COLsul,LORBgyr,ITgyr,STgyr_a,MORBgyr,PINS_v,TP,HIPP,AMY,PIsul,CERVM,L_MOTnet_dl,MOTnet_am,R_MOTnet_dl,MOTnet_m,MOTnet_ml,MOTnet_vl,MOTnet_l,l_PCsul,CNGsul_p,PUT_p,AINS_pd,CAUDN_d,AINS_v,FEF,PCsul_d,IMsul,STgyr_p,CAUDN_v,PUT_a,HSgyr,PSMcor_p,PSMcor_a,SMgyr,THAL_d,THAL_v,R_PCsul,PINS_d,STgyr_m,PCcor.1,AINS_ad,CAUDN,PVISnet_l,MDVISnet_p,MDVISnet_a,LVISnet_vp,MVISnet_p,MVISnet_av,LVISnet_p,PVISnet_dm,PVISnet_vm,MVISnet_ad,VVISnet_l,LVISnet_DP,VVISnet_m
0,0.6317960449887643,0.342582457263211,0.3829223123302799,0.5755230381790395,-1.2719072637385669,-0.02911103244870423,0.6697779064181055,-0.0016929263827542885,-0.3252128042352385,2.2433184721983284,0.40220788479654906,2.2362025609176595,-0.1533273728928632,0.42503484123531865,-0.5568954376051348,-0.9530773402081737,0.5075367016661438,0.7147743651377221,0.34719355213376113,0.028181516219796594,0.4257392631318521,1.8861886971269162,0.8444914653339362,0.429361891439063,-0.1872737093908819,-0.1796196679901658,-0.028691018055651604,0.020804569691988975,0.39117682704969514,-0.4693994908248692,0.06359329036580692,-0.15112007929351443,0.854914405391352,0.4211554141002612,0.27553155901893034,0.9682499962392718,-0.24668473675406277,0.2978160937354795,0.7701359444737131,0.2794364217856312,0.46392144837998506,1.3112052617058236,0.28864145993255547,0.3095534545222468,0.3078585131220259,-0.23367680611648153,0.23392971313287103,0.04820928996075183,0.31175657394375283,0.39072678240506276,-0.1928504285238471,0.38464181482469334,0.8922155176030642,0.2513852566186791,0.5959717811733878,0.3191188726001271,0.8418420673465796,0.8032248297124878,1.1426127087619202,0.2450326010301125,-0.4902387945548248,-0.2551805480290804,0.6040364100446111,0.15763508356155814,0.9667666686117062,1.0675768642764074,0.026849859677949978,2.177656383501538,0.6995187080753764,-0.08007839733313096,0.007888932439750238,0.217140683696595,0.2016434644486296,0.2544866195719997,0.7885524676498089,-0.04886203705782569,-0.22310076950143679,0.26950284417881626,-0.25323781505670845,1.0016354274955637,1.7716871859487366,0.5022106160508385,0.7467291718375273,0.9112664694461428,0.15472453137256714,1.0900078168845662,0.5895145433685436,0.992216170913067,0.645166183922516,1.0313813287766096,0.24218198751632372,1.2883879586674978,1.0073840250431854,1.113639376868752,0.8112052756693983,1.7317218721446819,0.7284300177335592,0.9814509197317187,0.6738161335728069,1.3212937866534586,1.4777587554061715,0.3892135571959044,0.5481940880962608,0.03861811419834669,1.0773251680277287,0.5249091641912512,1.311999341355908,0.37984145433197397,0.7509588849352449,1.4484113302893982,0.5967387420015923,0.6162498433230512,0.6085608544019379,0.5701759405808619,0.4517698597726849,0.4571723638173628,0.9793039404872396,0.3538789888683454,0.06763560669027667,0.6128965754660595,0.6774406527699635,0.5492638815067218,0.6243623795206458
1,0.30069165875665166,0.2028250736976448,-0.007842600923851731,-0.46732535948067816,1.8561323136456107,0.7014917316946506,1.6631938405866802,0.18959041513849353,0.4114256336308132,-0.5885663020155957,0.8277674592736973,-1.4049387393161348,0.8454016216117912,0.6953116718767942,0.3925683887335555,0.6203675890450755,0.5904509452069847,0.7008842851001225,0.3885514709814773,2.1068151996773734,0.38089662952760134,-0.6589163091778455,-0.6991552982459902,0.18711626884400873,1.123282863958375,1.2269083122375208,0.8828686708030343,1.6411873373261077,0.7412935580117123,0.857915740854621,1.979418975622506,0.47135877832529977,-0.6575070419357643,0.10316772718929251,0.37196867512675436,-0.015243169085991244,1.9368584110281226,1.0474477187326645,0.0814511655056254,0.7383123745563196,-0.7252393529295418,-1.529887051093474,0.03057738385032025,-0.10561937985027567,0.3529131776006255,1.7628397376954414,0.26678034368828796,1.6900448196261,0.6315555914470514,-0.19422889723418918,-0.2570081012685266,0.6674557372257813,1.0209905674215052,0.16523569357631493,-0.08984569318765351,0.9049480469981688,-0.31737443138080423,-1.2271290383383155,-0.6055016014377497,1.0596301082469277,1.303504632732757,0.8551370326472572,0.42895912062715885,0.8810006453322077,0.4639375974575255,-1.1433786728132773,-0.7849006757425486,0.4371739913576906,-0.8321885103743152,1.6917487949719403,1.5061753395774977,0.6826338186189127,1.9068454455965589,-0.1861552279196334,0.4075598140744677,0.6458131247332144,1.1935103361173136,1.5081012063915618,-0.9471550175075915,0.4275875576080014,-0.11583947242166727,0.16149435309444377,0.15939757174808813,0.3410707020354534,-0.8577200503252146,-1.6084491209624956,-0.8583323114844459,-0.2851876745594408,-1.1059077874597054,-1.5568133012467191,0.8077843223876344,-0.9541689860001433,-0.5668853198905447,0.19350809449275733,-0.19832741196818535,-0.8618194559020476,0.8841399863002741,1.384864594061003,-0.8533856441771167,-1.3538180168397633,-0.5896997814623934,-0.6917052581386679,0.36487873869447096,0.28265839330161147,-1.5162479744988089,-0.6759767724752158,-1.0592453068027894,1.9097798045020022,-1.0890075329318056,0.23760465801845262,-0.4235591114301441,-1.3461816791242125,-1.1750458608192487,-1.304267182052689,-1.1047335066916955,-1.655242872995617,-1.7056382446341074,-0.34195906408251747,0.37276730321377305,-0.7538564766148481,-1.0829772222060157,-1.5395377580820189,-1.0095710780536988
2,-0.8271439414133653,-1.0970619710074934,1.0366250118179117,-0.7660322841027607,-1.4842022666447867,0.06936055020266335,-0.730121956347411,0.39766646478747125,-0.45539372649310617,-0.7707885564357541,-1.5221134786171209,0.008310417415933753,-0.014990847913574516,-0.7916938516503624,0.058467046529380465,-0.4422498389120453,-0.6878191154804798,-0.9354312750254328,-1.1594215539411064,-1.8985908502041808,-0.43536685911363465,-0.41234790300404284,-2.0542097671163924,-0.9594589616041673,-1.7016835306310685,-1.697836185084492,-1.4052691732100027,-1.664623130350999,-1.051621320832716,-1.4209629555304117,-1.3330904985615704,-1.7637809972064225,0.40860017287314265,-1.5100719185677869,-1.2994026054662544,-0.951466973961746,-1.486950934208934,-1.735952974554396,-0.45539808756875166,0.04624391884132592,0.21856180079695156,1.0170436915719245,-1.7883515451852878,-0.22768475005818892,0.28255436462611105,-1.718028933841254,-0.2709994564833622,-1.0255961863553773,-0.27876510036270497,-0.512744369117207,-2.10513309260081,-1.3969273495529158,-0.007250852634595244,-0.806275401060441,0.14082125718864624,-0.34948290282144817,-0.30030021960491365,1.423283961331044,-0.8507531377646503,-1.0171051650503669,-1.0916547974581898,-0.871152671403609,0.17580760672455772,-0.7560971171144882,-0.7243899693153205,1.1961508340381544,0.14185078295961318,-0.7076766687858299,-0.6999829235456406,-1.0235378891374904,-1.5374489294509575,-0.12475699799970019,-0.9142685185969786,0.083194602473335,-1.153312942749658,-0.9896799436948762,-0.9279951173304781,-2.1302624305182922,0.3666173833711764,-1.0351761460133646,0.22886214357277151,0.3716282293676876,-0.6154989989600846,-0.7141460449473722,0.1011262102957884,0.02360200963780523,1.0294472154372276,0.8539212551128168,-0.45175232246365415,0.7295480809350858,0.05008774067244837,-1.0425710356326152,-0.03939457714869921,0.005560753579666143,-0.4374750558498166,-0.9944763374248223,0.6523124733434544,-0.7713194644723826,-0.4499491948481501,0.7816064729034005,-0.21761224148530245,1.108006624596087,-0.08945389457318359,-0.6909012780101965,0.8535425980908949,0.6571977209208775,-0.7205865625962162,-2.2257525432629555,0.6196386967370968,0.33392232930900445,1.0733789601333676,0.33750988188521136,0.12805181408340924,0.6955925577431028,0.005389172309333346,-0.49470601455171637,0.5471273373987714,1.3823309255012328,0.5501154087320005,-0.7033410625317691,0.923292935816393,1.1943537196956995,0.7436649198271086
3,-1.0912240122910382,-0.24698573312418795,0.47644199731530607,-1.4843371262483525,-1.0106671981072541,-0.6244885031919649,-1.7211649370360629,0.12155826196546944,-0.7023458080366154,-1.3322090731473875,-2.087384827934166,-0.4000816580409177,0.6260223493203293,-1.20883938673313,-0.5265586426073822,-0.8807111486676166,-0.8764491894844917,-1.1990442764848062,-1.3536271245310405,-2.2504487977102925,-0.8388950188647152,-1.0426833705064535,-2.6516944345130895,-1.376165734816301,-1.9737871237613318,-2.004460018747297,-1.9857087055128178,-1.8715117873403988,-1.2092818234996427,-2.086298989517933,-1.9612604965269549,-1.9611637390917591,-0.37746717798565327,-2.136056847556348,-2.268633968268838,-0.6881624906872483,-1.7725032097175508,-2.588298587819507,-0.5854428285285781,-0.6463601421226167,0.9061228137478596,0.5429899707558318,-1.5714423435428162,0.6328626178520022,0.6539683786512517,-2.31286300022939,0.16086115564713066,-1.6495483628257983,-1.5022951962568258,-0.11572648889363732,-1.7957453633507732,-1.099015650451924,-0.9442982990211094,-1.5202383313920635,-0.44953958706924685,-0.7518001304682503,-0.13618869470380823,2.0345026799300117,-0.5475742266893345,-1.065144555490953,-1.7433613189076358,-1.4289621509879105,-0.32378344814309745,-1.812017438936488,-0.9373797183083715,0.10524962283714512,0.33938225984918524,-1.6054230028973036,0.4235913475406673,-1.0259279625247084,-1.2265519568918437,-0.09878867684391342,-0.6577196276427448,-0.4298151629962243,-2.10272455379734,-1.0066477825041444,0.2513506617233649,-2.8702142984373484,0.1527724583786697,-0.5635336719156202,-1.1792273357077052,-0.09397173248227349,-1.469720871067759,-1.643708642651075,-0.6828226415492884,-0.3691157423465067,0.3511444903679702,-0.7142379841320896,-0.7864418438887018,0.4798091019338474,-0.3647843494574858,-1.0820043881585162,-0.265077352698891,-0.46516410426500143,-0.7440503681588783,-1.5809261751437942,0.9451334551558831,-1.1616175455253426,-1.1415795186574762,0.021508653015466624,-1.2431230511893148,-0.2883676222591728,-1.3351220936567108,-1.0339852985265605,0.5579976262130844,-0.36709399840926626,-1.2729159288275755,-2.3635132721939236,0.3935917619209357,-0.8609725492901438,2.1067069138179777,1.1740581032665913,0.5333734098780467,1.557204323495405,0.2792676690469338,-0.10770994116673598,1.4598881121942915,2.08906843155583,1.1764518247245153,-0.8059276118752728,1.8560841843545348,2.2645320656649015,1.2489335353220734
4,-0.7458102792936636,0.8124313885904806,0.05141026054440968,-1.9627004588848616,-0.4555989871145744,-1.1361423885054052,-2.053927713052729,0.3358937622799075,-0.7434954839345356,-1.2560222717278104,-1.8908728806479402,-0.4757091310738677,1.0571501063862798,-1.2494806502481086,-0.802690831364605,-1.3915564170442691,-1.1597690841969193,-0.48037098121800736,-0.3956745048367267,-1.855805666717926,-0.9961475501729441,-1.1137796100030928,-2.5376260374171107,-1.2871527911814225,-1.4875275074965577,-1.5610352134658647,-1.9297613999544982,-1.2856562889792404,-0.3550532648688952,-1.6225082442505578,-1.975430360108185,-1.5467646107585113,-0.031768916596279693,-2.2968449184207262,-2.1507379628430123,-0.008029786922957458,-1.247589699020811,-2.578844448982058,-0.22100299726172581,-1.0458807245265436,1.4492400215757273,0.7279064870173857,-0.61325128254373,1.5230000640442982,0.8673762482131877,-1.8944788153608414,0.8740747969669608,-1.5663172905964826,-1.8819351252393681,0.258173118976972,-0.977681952973917,-0.4475723470664331,-1.2860224215319223,-2.148753204558184,-0.625257455460549,-0.6033338252107712,-0.23647560471633688,2.2116702706655302,0.17080423213987272,-0.9255988080664327,-1.4394521857995723,-1.948296571921411,-0.6526000733726438,-2.570123687371122,-0.814308585877706,-0.6779796956711966,1.2207290984855375,-1.5556153079958903,1.3413414819605662,-0.7293465139149917,-0.48538292664487076,-0.42702827584304526,0.07018930768094242,-0.40042430209558894,-1.8299425470498374,-0.853389865974074,0.06355653142367097,-2.3181576821215453,0.0683106863396903,-0.06896147506752091,-1.8404276276865366,-0.5565091057974185,-1.7279199325028847,-1.8365071650850169,-0.9834129093462485,-0.4631635911306909,0.359817744113416,-1.2599824720366228,-0.4967813870642519,0.20727560006493656,-0.4014009894560656,-0.6638694616785279,0.045095363709566495,-0.3827386008924679,-0.2718339199437771,-1.6535254597820614,1.0833754059557892,-0.8728216107312989,-1.0820929961150498,-0.35701141619647536,-1.6313298881880824,-0.6921142319266749,-1.3904438279360087,-0.7809899581939288,0.26539461654222574,-0.8286122384217793,-1.251915318710288,-1.6812959884093859,0.1730521472185114,-1.5596555521277062,2.5148489754599805,2.0028598305057104,1.1910005825162426,2.0928782503195853,1.0517662060675597,0.7958341015444299,2.1181213697844856,2.152168268821686,1.532131136503115,0.13388558835777287,2.253681318122538,2.7457837778204746,1.6660114950999685
5,-0.1224131500625654,1.197234732065721,-0.25198830416511636,-1.87756936179749,-0.6317660777338207,-1.3309822883163775,-1.6538934806392571,0.6558005763891992,-0.5573410990540332,-0.8181851132298189,-1.0796984973996544,-0.2954606412360507,0.7919754938860444,-0.9654171649513603,-0.7384821736317462,-1.5091333601942196,-1.3060367547200549,0.6181820601524672,0.9282443418160151,-0.7790266552264442,-0.6811240330531979,-0.6318417106414198,-1.6365621767783995,-0.7923159669714905,-0.6843635061738724,-0.7891539123760984,-1.3180697717028376,-0.3281011217408889,0.8604075432749088,-0.383778238405495,-1.2520878785113718,-0.8459431322927191,0.9101420123017047,-1.6268215249364038,-0.9617534543777491,0.6087735601986991,-0.3401250437885123,-1.7370394502760216,0.3533972459063925,-1.0067603130924718,1.4305796259224042,1.1893329094866403,0.4697272202864664,1.714987631506816,0.8410789838377211,-0.8760232278247797,1.3216676909445435,-0.8015347496411089,-1.503453893686577,0.4574909231107861,0.055908437036875674,-0.015645220948838117,-1.0427275919718801,-2.0555502125542158,-0.24871469508889266,0.013847550298747126,-0.4546291098498456,1.8136741272601202,0.6158692000720098,-0.5894339653374744,-0.385848979934978,-1.8328468072339574,-0.4997416110825845,-2.365871562956891,-0.22842810022837218,-0.791986834332742,1.9360467634984415,-0.7549667084369067,1.338141296100711,-0.20304087560258072,0.32216733994265434,-0.8634615613848126,0.8628585093893948,0.07091056186853166,-0.6782247758875948,-0.5515363289917755,-1.0903558199269194,-0.8748684426890524,0.03542191526886221,0.06342131584319548,-1.5250995350727248,-0.6296445351860691,-1.5453975888700595,-1.3857414517180746,-0.6375133822703879,-0.18994814674514374,0.7855024056291523,-0.7855792090928759,0.14411673122788948,-0.029958473219370958,-0.09559754946492116,-0.01142543428927014,0.4717290762649735,-0.1113899819286082,0.41301205672744795,-1.1440598878576986,1.0948199473503089,-0.5694287937682201,-0.4243486879710909,-0.43491554155815787,-1.2677645995983122,-0.06604011340688001,-0.2943673726953545,-0.07207050022950681,-0.037525534173911544,-0.5505582875190322,-0.5527228677745734,-0.6814833699977793,-0.008100529925891074,-1.4333448905163784,1.9167537185753118,2.1408799670953576,1.5042540871349512,1.7761029591442965,1.5549025368175966,1.4854944664015581,1.897738473068604,1.5119855403451465,1.178448052673758,1.1721069551197194,1.7819341790999392,2.237984117901404,1.560980843330039
6,0.454017933347733,0.7713366389418294,-0.3929403899179225,-1.096085627121067,-1.4447964780350135,-1.0704527213742137,-0.8433691530612734,0.6885520583461695,-0.13591220392452902,-0.46992026922568003,-0.008460460572890391,-0.1347580409205872,0.04066801071734579,-0.4213299407407225,-0.4512812376896652,-0.8511286971447148,-0.9892473886031807,1.3767618630418645,1.5918489065185288,0.4337142642056537,0.33133943898214724,0.045585240568720604,-0.1299577663043963,-0.10969627951350275,0.03305502319582341,-0.10459788641674769,-0.38453159798408565,0.4665469447532769,1.5251243623833157,0.7811391497293989,-0.10751714994736218,-0.1561979817590693,1.3973872272170482,-0.18453891733072528,0.6956783182889552,0.9610816048287107,0.39004872281115605,-0.25259712320439615,0.8378499364741004,-0.4351760686408553,0.8482521453828606,1.2235043981167684,1.2655373266858998,0.8970175403836418,0.6216188978382582,0.08558475702798007,1.1760717841370139,0.24469812218141856,-0.9241411099541145,0.5315942217666594,1.1353029610463925,-0.06434481685338325,-0.48011906364644413,-0.9547868016979526,0.41926639210781175,0.6983712017441345,-0.5617624110949349,1.0651871151417769,0.4586102352953098,-0.007294703390996047,0.9010836416650673,-0.8179983950379981,0.1122733822794581,-0.978449669206476,0.5054889468377228,-0.43989226818551913,1.6857090803962935,0.31637785421598924,0.587194401276161,0.42323162650350005,0.967326999032933,-0.8300879270526044,1.2262460078608266,0.5840766983337897,0.46652559476229544,0.004395990383528385,-1.6460605507378139,0.6361568681921987,-0.10582246608802111,-0.20914473436516362,-0.7459634851011312,-0.30100390814989697,-1.1704439586043103,-0.7031566548854928,-0.0889890734619241,0.25721075175618774,0.8854050854837417,-0.06913602486745443,0.6269143766215101,-0.1282844967626296,0.19987104567623773,0.7207885254207561,0.5497219058749532,-0.15313115323510823,0.7587556177713397,-0.2663765981277008,0.902971396973062,-0.5152261258584062,0.27912661146161655,-0.4775239129578769,-0.424092463174906,0.6904112741051767,0.8798534040087571,0.7402769713670752,-0.37086927160109345,-0.029027992560885858,0.43352011161663406,0.25340533041776897,0.08471736478669845,-0.7191066047473917,0.745372982668261,1.4348635377480308,1.183848331207269,0.8486262300933364,1.3670270461368492,1.4354282993950236,0.9096381807815668,0.6535231677938895,0.3690851359950309,1.4089882803624274,0.8427192673695174,1.0785302230102833,0.9697158565384718
7,0.9487406888900901,0.21953420757580855,-0.13843371743393104,0.15989926028784743,-1.87060236774688,-0.23834597276124364,0.09814438153579312,0.5286093534982595,0.4899597285957338,-0.23917913023196746,1.0371209758650226,-0.05938859270999821,-0.4532961881851373,0.375897508256411,-0.005755290383320833,0.22882483231775716,-0.13321213983952387,1.6053975583672195,1.3745833439894046,1.1396725507585241,1.852543990582715,0.48137663071688885,1.5167355766423085,0.5841278135453228,0.5614059425413773,0.40415294203573426,0.5643537342675014,0.8298121733738456,1.3597353719214431,1.271671490522285,0.8815193074402906,0.3809652985563104,1.121317180597839,1.3659233947474816,1.9542629941104912,1.1739654544318214,0.6768767724835312,1.5179261205117593,1.1036212753300552,0.6054427065884728,0.22101431266408436,0.7465305450340737,1.7726733039669158,-0.3178256108081365,0.3768543064373233,0.643438361909409,0.7424702532493275,1.0692440472329647,-0.5094901884383272,0.6280640821058106,2.061263569372047,-0.21671903341004395,0.23467080287441516,0.6100199523337224,0.9111081705859371,1.0686978116818053,-0.4434175274924878,0.48087110661739096,0.12741809075679864,0.6950294275058027,1.858448528691678,0.6246568081141749,0.7637155696952438,0.8906902952430445,0.9066621395398545,-0.019696052848238693,0.7254932648324159,1.3755885248216806,-0.03626167833930705,0.9453508292394981,1.4022832231193116,-0.025690194855457985,0.9653961665766225,0.7489426081974419,1.0945325938040464,0.7473044174454521,-0.775650882573428,1.5606074834181949,-0.4004961132589835,-0.5819772652401392,-0.0982666828721953,0.08135156272316955,-0.6129576349523218,-0.031055708068531522,0.2445178843424866,0.62886059610337,0.3985852610748341,0.3156314206566875,0.6182277089068414,-0.03921181328375474,0.2357099094206832,1.3688133799248017,0.34364100124736807,-0.41362281818952795,0.8038834719071125,0.6153042298062851,0.5447826782914192,-0.25986580798645026,0.6108390583965355,-0.45395256813950857,0.594327820955386,0.7499631750565109,1.155281891710391,1.3056261721158877,-0.5594185123331422,0.16955815478049432,1.1115492043509343,0.9972398743575414,0.5107364535221142,0.16133633847877632,-0.10216838446167027,0.5282353136222607,0.6258625175062942,0.14403655144921768,0.9065392132787082,0.8780793654565825,-0.0034415632381976577,0.1507107389884356,-0.16310959821024004,1.0075466183508446,0.18583909650846533,0.1653696941575844,0.4173546076632708
8,1.4243880260723376,0.23393977419947423,0.6016669575674348,1.369836632265996,-1.0676741855393979,0.9704152747825394,1.0207946033785924,0.5426947192307128,1.1614478988866062,0.2183152341767975,1.8064123439303243,0.1646825098220111,-0.1628144039092092,1.2876154809603448,0.5868641614297044,0.8159023909896792,0.8786698196119557,1.5765741768032757,0.9387528017883983,1.073051777319967,3.0496321836695706,0.4380714019439519,2.662707056372108,1.1363162876389523,0.9163133558327627,0.7912053885844254,1.1380957984157274,0.7614384690367952,0.8537399182577785,1.1173247707333984,1.2230935441428434,0.672300751616371,0.7719581492180403,2.1434040396186482,2.1468058489067974,1.3009747090796389,0.5638237678223723,2.877465903933226,1.1169992459297216,1.6206881677857057,0.16782910624352548,0.4035811654095431,2.007121443920191,-0.7997952843733319,0.29625012577717874,0.7887441801002038,0.6618301087591716,1.3178298647020088,-0.17987537953654428,0.8422058226529605,2.461476835588953,0.12608227558872556,0.9366455370305903,1.6400514893097184,0.9215193687638829,1.0271704078028017,-0.1097175350315419,0.4591087733872486,0.2893144740155405,1.098803343771134,2.04053596739071,1.603192377264585,0.9432651870922367,2.000394831818832,0.8334741656293967,0.2944925229641353,0.17231968589768784,2.2321742206046244,0.14494550874645015,1.1460982420913965,1.5753405222664205,1.0724800934200711,0.3045078859404262,0.45713666324831836,1.3268028867879214,1.2503721210734462,0.5892428346718989,1.6580045883996934,-0.6546658148854354,-0.7047911795361007,0.20564385920393324,0.1860314619369254,0.1865364606593098,0.6073739129869022,0.4764337005733786,0.8255390711615574,-0.12797321414240256,0.46099748890439896,0.19648879414164158,0.12490877769246454,0.05659377635193257,1.6224626797474773,0.330936032483941,-0.31688554135749725,0.9143453841624589,1.1597961974143054,0.24897727457706315,0.575376129670835,0.5765371538870514,-0.0919103239748859,1.5479225890739785,0.15970138246106588,0.5534346248846289,1.4277050920582965,-0.3282472038541555,-0.00601395322575975,1.1795090926571912,1.41108364133149,0.8874199499215568,0.8758233995121627,-0.11977742312989123,0.2589172919633957,0.4935414738852531,0.2571716718945217,0.9050083573029474,0.5400056279886525,-0.06788764259515472,0.12656139247178938,0.019841825339818354,0.8947313875048218,0.18728296025150012,0.15629571921435056,0.3624441329479105
9,1.7415790043766248,0.7483079043619445,1.4185086890133003,1.9995651341415372,0.6031806574845092,1.9038685288857475,1.6703641917130583,0.7598299094150477,1.5802913890639998,1.0159558059842528,1.9736966556628472,0.7276611465202986,0.6968003079085346,1.9288745880514766,1.190677985997024,0.36733625249725405,1.4196864501902762,1.5310589894998474,0.9421274136681407,0.5186824012184542,2.9562298761409624,0.04903223291660229,2.8219697031060726,1.37750836227695,1.0169573136881198,0.9753758502989892,1.0200612039466006,0.3743426524105859,0.606351502829737,0.7652100986544392,0.8224115929988401,0.6347295918021674,1.0709970700216265,1.7554954924734318,1.2632972357786272,1.1456758822460686,0.22164924628886312,3.028331249339994,0.8686163284328425,1.8426269142980622,0.8096887550354533,0.7267373005745572,1.7361469714832114,0.01642546195491774,0.44199063696290997,0.5802639964319939,1.1734523545980438,0.935466223286093,0.2772435596821136,1.1445717522791305,2.017785500423791,1.058566416954771,1.272442950935623,1.6185263999502122,0.5403344787231626,0.7577336877787221,0.3812248604476222,0.8965394396164862,1.0312857789768546,0.7983423932793828,1.3358849690400416,1.6100411666232823,0.5082827471701398,1.6570296998297482,0.6229166009293365,0.5759384048771167,0.7488706633996993,2.448689603573903,0.9420719809417047,0.954475827659515,1.367823928276469,1.4896296617796794,-0.32869510870489466,-0.03883545382208513,1.4060796329542622,1.0328419209209616,0.8361109557902746,1.0494823726718552,-0.628137814036084,-0.45867092313768953,0.23948136873642564,0.032801233412818806,1.0205292088606528,1.1153062072364464,0.9548854722696112,0.9093646384522303,-0.017447447434084384,0.6960859921283776,-0.25310254524151193,0.17842065201526855,-0.2049981536068969,1.2123665356893318,0.7597680853923782,0.396760979846643,1.151749891249026,1.2230222595963136,0.19471160506173607,1.5230203606512183,0.4465177469866845,0.6266897089865815,2.1662709345639772,-0.3328155865806355,-0.1456615477735244,1.1282183437946434,0.33423988097353685,-0.1279523125613369,0.8693345101413916,1.2705154920576702,0.7516805467591704,1.1655613522393686,0.3631445335626303,0.7742095097330958,0.9480358003109406,0.9470919970565833,1.4718914825237928,0.8128317177819332,0.654076677722528,0.22841096039963904,0.6152848260345911,1.5217920676238257,0.5590027950070922,0.8230189092304722,0.6984525054065
